onset	duration	startTime	stopTime	eventIdentifier	trial_type	trial_number	block_number	is_practice	fixation_color	cue_side	aoi_correct	aoi_incorrect
0.146	6.0	606211	612237	ShowFixation	ANTI	1	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
6.172	0.2	612237	612476	BlankScreen	ANTI	1	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
6.411	1.0	612476	613517	ELCue	ANTI	1	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
7.858	6.0	613923	620562	ShowFixation	ANTI	2	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
14.497	0.2	620562	620801	BlankScreen	ANTI	2	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
14.736	1.0	620801	621842	ELCue	ANTI	2	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
16.179	2.0	622244	624887	ShowFixation	VGS	3	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
18.822	0.2	624887	625122	BlankScreen	VGS	3	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
19.057	1.0	625122	626163	ELCue	VGS	3	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
20.503	2.0	626568	629208	ShowFixation	ANTI	4	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
23.143	0.2	629208	629443	BlankScreen	ANTI	4	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
23.379	1.0	629444	630484	ELCue	ANTI	4	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
24.821	2.0	630886	633529	ShowFixation	VGS	5	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
27.464	0.2	633529	633764	BlankScreen	VGS	5	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
27.699	1.0	633764	634805	ELCue	VGS	5	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
29.139	2.0	635204	637834	ShowFixation	ANTI	6	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
31.769	0.2	637834	638052	BlankScreen	ANTI	6	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
31.987	1.0	638052	639076	ELCue	ANTI	6	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
33.415	2.0	639480	642121	ShowFixation	VGS	7	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
36.056	0.2	642121	642357	BlankScreen	VGS	7	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
36.292	1.0	642357	643397	ELCue	VGS	7	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
37.734	2.0	643799	646426	ShowFixation	ANTI	8	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
40.361	0.2	646426	646644	BlankScreen	ANTI	8	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
40.579	1.0	646644	647668	ELCue	ANTI	8	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
41.971	2.0	648036	650713	ShowFixation	ANTI	9	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
44.648	0.2	650713	650949	BlankScreen	ANTI	9	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
44.884	1.0	650949	651989	ELCue	ANTI	9	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
46.324	6.0	652389	659034	ShowFixation	ANTI	10	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
52.969	0.2	659034	659273	BlankScreen	ANTI	10	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
53.208	1.0	659273	660314	ELCue	ANTI	10	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
54.649	6.0	660714	667359	ShowFixation	ANTI	11	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
61.294	0.2	667359	667598	BlankScreen	ANTI	11	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
61.533	1.0	667598	668638	ELCue	ANTI	11	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
62.976	6.0	669041	675667	ShowFixation	VGS	12	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
69.602	0.2	675667	675906	BlankScreen	VGS	12	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
69.841	1.0	675906	676947	ELCue	VGS	12	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
71.285	6.0	677350	683992	ShowFixation	VGS	13	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
77.927	0.2	683992	684231	BlankScreen	VGS	13	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
78.166	1.0	684231	685272	ELCue	VGS	13	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
79.614	6.0	685679	692317	ShowFixation	VGS	14	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
86.252	0.2	692317	692557	BlankScreen	VGS	14	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
86.492	1.0	692557	693597	ELCue	VGS	14	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
87.938	6.0	694003	700642	ShowFixation	VGS	15	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
94.577	0.2	700642	700881	BlankScreen	VGS	15	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
94.816	1.0	700881	701922	ELCue	VGS	15	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
96.26	2.0	702325	704967	ShowFixation	VGS	16	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
98.903	0.2	704968	705202	BlankScreen	VGS	16	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
99.137	1.0	705202	706243	ELCue	VGS	16	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
119.649	6.0	725714	731740	ShowFixation	ANTI	17	2	False	red	180	[1035 1515  405  675]	[405 885 405 675]
125.675	0.2	731740	731979	BlankScreen	ANTI	17	2	False	red	180	[1035 1515  405  675]	[405 885 405 675]
125.914	1.0	731979	732979	ELCue	ANTI	17	2	False	red	180	[1035 1515  405  675]	[405 885 405 675]
127.322	6.0	733387	739414	ShowFixation	ANTI	18	2	False	red	600	[ 90 570 405 675]	[1350 1830  405  675]
133.349	0.2	739414	739654	BlankScreen	ANTI	18	2	False	red	600	[ 90 570 405 675]	[1350 1830  405  675]
133.589	1.0	739654	740654	ELCue	ANTI	18	2	False	red	600	[ 90 570 405 675]	[1350 1830  405  675]
134.993	2.0	741058	743088	ShowFixation	ANTI	19	2	False	red	180	[1035 1515  405  675]	[405 885 405 675]
137.023	0.2	743088	743324	BlankScreen	ANTI	19	2	False	red	180	[1035 1515  405  675]	[405 885 405 675]
137.259	1.0	743324	744324	ELCue	ANTI	19	2	False	red	180	[1035 1515  405  675]	[405 885 405 675]
138.665	2.0	744730	746759	ShowFixation	VGS	20	2	False	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
140.694	0.2	746759	746994	BlankScreen	VGS	20	2	False	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
140.929	1.0	746994	747994	ELCue	VGS	20	2	False	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
142.32	2.0	748385	750412	ShowFixation	VGS	21	2	False	lime	180	[405 885 405 675]	[1035 1515  405  675]
144.347	0.2	750412	750648	BlankScreen	VGS	21	2	False	lime	180	[405 885 405 675]	[1035 1515  405  675]
144.583	1.0	750648	751648	ELCue	VGS	21	2	False	lime	180	[405 885 405 675]	[1035 1515  405  675]
145.99	6.0	752055	758083	ShowFixation	ANTI	22	2	False	red	460	[405 885 405 675]	[1035 1515  405  675]
152.018	0.2	758083	758322	BlankScreen	ANTI	22	2	False	red	460	[405 885 405 675]	[1035 1515  405  675]
152.257	1.0	758322	759322	ELCue	ANTI	22	2	False	red	460	[405 885 405 675]	[1035 1515  405  675]
153.662	2.0	759727	761757	ShowFixation	ANTI	23	2	False	red	180	[1035 1515  405  675]	[405 885 405 675]
155.692	0.2	761757	761992	BlankScreen	ANTI	23	2	False	red	180	[1035 1515  405  675]	[405 885 405 675]
155.927	1.0	761992	762992	ELCue	ANTI	23	2	False	red	180	[1035 1515  405  675]	[405 885 405 675]
157.335	2.0	763400	765427	ShowFixation	ANTI	24	2	False	red	40	[1350 1830  405  675]	[ 90 570 405 675]
159.362	0.2	765427	765663	BlankScreen	ANTI	24	2	False	red	40	[1350 1830  405  675]	[ 90 570 405 675]
159.598	1.0	765663	766663	ELCue	ANTI	24	2	False	red	40	[1350 1830  405  675]	[ 90 570 405 675]
160.994	2.0	767059	769097	ShowFixation	ANTI	25	2	False	red	460	[405 885 405 675]	[1035 1515  405  675]
163.032	0.2	769097	769333	BlankScreen	ANTI	25	2	False	red	460	[405 885 405 675]	[1035 1515  405  675]
163.268	1.0	769333	770333	ELCue	ANTI	25	2	False	red	460	[405 885 405 675]	[1035 1515  405  675]
164.672	6.0	770737	776768	ShowFixation	VGS	26	2	False	lime	460	[1035 1515  405  675]	[405 885 405 675]
